latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
35.606327,-5.32135,111.0,3600,Europe/London,BST

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C)
2017-10-29T20:00,17.2,90,15.6,18.2,0.00,0.00,1018.1,1004.9,22,24,0,0,0.00,0.19,6.4,16.0,106,113,19.8,19.3
2017-10-29T21:00,16.4,92,15.1,17.4,0.00,0.00,1018.1,1004.9,1,1,0,0,0.00,0.15,5.3,15.0,118,120,17.6,18.6
2017-10-29T22:00,15.2,93,14.1,15.7,0.00,0.00,1017.7,1004.4,0,0,0,0,0.00,0.12,5.4,12.9,98,113,15.1,17.9
2017-10-29T23:00,15.5,93,14.4,16.2,0.00,0.00,1017.7,1004.4,1,1,0,0,0.00,0.13,5.2,12.4,65,82,14.8,17.3
2017-10-30T00:00,16.0,94,15.0,16.8,0.00,0.00,1017.2,1004.0,9,10,0,0,0.00,0.11,6.2,15.2,69,76,16.6,17.0
2017-10-30T01:00,16.5,94,15.6,17.3,0.00,0.00,1017.0,1003.8,29,32,0,0,0.00,0.11,8.0,17.7,82,85,17.6,17.7
2017-10-30T02:00,17.1,94,16.1,18.0,0.00,0.00,1016.4,1003.2,29,32,0,0,0.00,0.12,8.3,16.2,85,90,21.2,17.8
2017-10-30T03:00,17.2,92,15.9,18.1,0.00,0.00,1016.3,1003.1,33,37,0,0,0.00,0.15,7.6,14.8,90,93,20.5,17.8
2017-10-30T04:00,17.2,90,15.5,18.2,0.00,0.00,1016.0,1002.8,45,50,0,0,0.00,0.20,6.6,13.5,99,99,18.4,17.8
2017-10-30T05:00,17.1,90,15.5,18.1,0.00,0.00,1016.0,1002.8,32,36,0,0,0.00,0.19,5.8,12.9,120,117,16.6,17.8
2017-10-30T06:00,16.8,91,15.3,17.9,0.00,0.00,1015.8,1002.6,32,35,0,0,0.00,0.18,5.2,12.3,124,122,14.4,17.7
2017-10-30T07:00,16.3,93,15.1,17.4,0.00,0.00,1015.8,1002.6,19,21,0,0,0.00,0.14,4.1,10.9,128,124,13.7,17.5
2017-10-30T08:00,15.7,94,14.7,16.8,0.00,0.00,1015.7,1002.5,15,17,0,0,0.01,0.11,2.8,9.4,130,122,12.2,17.2
2017-10-30T09:00,17.2,86,14.8,18.3,0.00,0.00,1015.9,1002.7,14,15,0,0,0.04,0.27,3.4,7.4,122,119,12.2,17.6
2017-10-30T10:00,18.5,81,15.1,19.1,0.00,0.00,1016.2,1003.1,11,12,0,0,0.14,0.41,7.2,9.8,96,98,20.2,18.3
2017-10-30T11:00,19.5,75,15.0,19.8,0.00,0.00,1015.9,1002.8,14,15,0,0,0.24,0.56,9.0,11.9,88,88,25.6,19.2
2017-10-30T12:00,20.1,72,15.0,20.3,0.00,0.00,1015.8,1002.8,14,15,0,0,0.31,0.65,10.2,13.4,80,82,28.8,20.1
2017-10-30T13:00,20.3,71,14.8,20.8,0.00,0.00,1015.6,1002.6,14,15,0,0,0.36,0.70,11.1,14.4,77,77,32.8,20.6
2017-10-30T14:00,20.6,71,15.2,21.0,0.00,0.00,1015.1,1002.1,24,27,0,0,0.36,0.70,12.1,16.2,78,78,33.1,21.3
2017-10-30T15:00,20.8,69,14.9,20.7,0.00,0.00,1014.7,1001.7,77,86,0,0,0.33,0.76,12.4,16.7,82,83,33.5,21.6
2017-10-30T16:00,20.5,70,14.9,20.4,0.00,0.00,1014.5,1001.5,73,81,0,0,0.26,0.72,12.3,16.6,85,86,33.5,21.6
2017-10-30T17:00,19.6,74,14.9,19.5,0.00,0.00,1014.4,1001.4,22,25,0,0,0.17,0.59,11.5,15.8,90,91,32.0,21.3
2017-10-30T18:00,18.4,80,14.8,18.6,0.00,0.00,1014.9,1001.8,11,12,0,0,0.07,0.43,9.4,14.8,92,94,29.2,20.6
2017-10-30T19:00,17.0,89,15.2,17.7,0.00,0.00,1015.2,1002.0,6,7,0,0,0.02,0.21,7.2,15.7,93,99,22.3,19.6
2017-10-30T20:00,16.6,92,15.2,17.5,0.00,0.00,1015.7,1002.5,1,1,0,0,0.00,0.16,6.2,14.3,97,102,18.4,18.8
2017-10-30T21:00,16.4,93,15.2,17.3,0.00,0.00,1015.8,1002.6,4,5,0,0,0.00,0.14,5.8,14.7,94,101,16.2,18.1
2017-10-30T22:00,16.5,92,15.2,17.3,0.00,0.00,1016.1,1002.9,14,16,0,0,0.00,0.16,6.8,16.0,90,98,17.6,17.7
2017-10-30T23:00,16.9,91,15.5,17.4,0.00,0.00,1016.5,1003.3,22,25,0,0,0.00,0.17,9.4,19.5,88,94,22.7,17.6
2017-10-31T00:00,17.0,92,15.6,17.5,0.00,0.00,1016.3,1003.1,33,37,0,0,0.00,0.16,9.4,19.2,92,96,24.5,17.6
2017-10-31T01:00,17.0,93,15.8,17.9,0.00,0.00,1016.5,1003.3,33,37,0,0,0.00,0.14,7.5,17.1,107,108,23.8,17.9
2017-10-31T02:00,16.8,91,15.3,17.6,0.00,0.00,1016.1,1002.9,27,30,0,0,0.00,0.18,7.0,16.5,111,113,20.2,17.8
2017-10-31T03:00,16.7,91,15.1,17.5,0.00,0.00,1015.9,1002.7,38,42,0,0,0.00,0.18,6.6,16.6,112,114,19.4,17.6
2017-10-31T04:00,16.7,93,15.5,17.5,0.00,0.00,1016.0,1002.8,72,80,0,0,0.00,0.14,7.2,17.0,108,111,19.1,17.4
2017-10-31T05:00,16.9,94,16.0,17.8,0.00,0.00,1016.0,1002.8,29,32,0,0,0.00,0.11,8.3,18.2,108,108,21.6,17.4
2017-10-31T06:00,16.8,96,16.1,17.7,0.00,0.00,1016.2,1003.0,75,83,0,0,0.00,0.08,7.9,17.1,106,108,22.0,17.4
2017-10-31T07:00,16.7,95,15.9,17.8,0.00,0.00,1016.5,1003.3,42,47,0,0,0.00,0.09,6.6,15.9,119,115,20.5,17.4
2017-10-31T08:00,16.8,94,15.8,17.9,0.00,0.00,1016.9,1003.7,30,33,0,0,0.02,0.12,6.5,15.3,124,120,18.7,17.4
2017-10-31T09:00,17.9,86,15.4,18.6,0.00,0.00,1017.5,1004.3,27,30,0,0,0.04,0.30,7.6,15.6,121,119,21.6,17.7
2017-10-31T10:00,19.3,77,15.2,19.1,0.00,0.00,1018.1,1005.0,34,38,0,0,0.14,0.51,13.5,19.8,106,109,32.0,18.4
2017-10-31T11:00,20.7,70,14.9,19.7,0.00,0.00,1018.5,1005.5,48,53,0,0,0.25,0.74,17.9,25.4,99,102,44.3,19.3
2017-10-31T12:00,21.0,70,15.3,19.9,0.00,0.00,1018.3,1005.3,82,91,0,0,0.30,0.75,19.6,27.7,96,99,47.9,20.1
2017-10-31T13:00,20.8,72,15.5,19.9,0.10,0.10,1018.5,1005.5,45,50,0,0,0.31,0.70,18.8,26.4,93,95,49.0,20.8
2017-10-31T14:00,21.0,72,15.8,20.2,0.00,0.00,1018.1,1005.1,39,43,0,0,0.31,0.69,19.5,27.9,94,97,48.6,21.2
2017-10-31T15:00,20.9,74,16.0,20.2,0.00,0.00,1017.8,1004.8,42,47,0,0,0.30,0.65,19.5,27.9,94,97,49.3,21.5
2017-10-31T16:00,20.5,76,16.2,19.8,0.10,0.10,1017.6,1004.6,52,58,0,0,0.23,0.57,19.6,28.0,97,98,48.6,21.4
2017-10-31T17:00,19.6,81,16.3,19.3,0.10,0.10,1017.8,1004.7,54,60,0,0,0.14,0.43,17.5,26.0,99,100,47.5,21.1
2017-10-31T18:00,19.0,87,16.7,19.5,0.00,0.00,1018.1,1005.0,90,100,0,0,0.06,0.30,13.0,21.3,93,95,42.1,20.6
2017-10-31T19:00,18.5,90,16.9,19.3,0.00,0.00,1018.2,1005.1,90,100,0,0,0.03,0.21,11.7,21.0,101,102,32.0,20.0
2017-10-31T20:00,18.4,93,17.2,19.2,0.00,0.00,1018.8,1005.7,76,85,0,0,0.00,0.15,11.9,21.9,104,107,30.6,19.6
2017-10-31T21:00,18.4,93,17.3,19.1,0.00,0.00,1019.1,1005.9,29,32,0,0,0.00,0.14,13.6,24.0,107,109,33.8,19.3
2017-10-31T22:00,18.0,93,16.9,18.6,0.00,0.00,1019.4,1006.2,17,19,0,0,0.00,0.14,12.7,23.7,105,107,33.8,19.1
2017-10-31T23:00,18.1,94,17.0,18.8,0.00,0.00,1019.7,1006.5,50,56,0,0,0.00,0.13,12.1,23.2,100,103,31.7,18.9
2017-11-01T00:00,17.9,95,17.1,18.8,0.00,0.00,1019.3,1006.1,75,83,0,0,0.00,0.10,11.6,21.9,97,99,30.2,18.8
2017-11-01T01:00,17.8,96,17.2,18.9,0.00,0.00,1019.7,1006.5,69,77,0,0,0.00,0.08,10.4,19.7,104,105,28.8,18.8
2017-11-01T02:00,17.8,96,17.1,18.9,0.00,0.00,1019.4,1006.2,56,62,0,0,0.00,0.09,9.4,18.6,108,108,25.2,18.7
2017-11-01T03:00,17.6,96,17.0,18.8,0.00,0.00,1019.0,1005.8,32,36,0,0,0.00,0.08,9.2,17.9,101,105,23.8,18.6
2017-11-01T04:00,17.4,97,16.9,18.6,0.00,0.00,1019.0,1005.8,47,52,0,0,0.00,0.07,8.7,17.3,95,102,23.0,18.5
2017-11-01T05:00,17.3,96,16.7,18.7,0.00,0.00,1019.0,1005.8,31,34,0,0,0.00,0.07,6.8,15.4,93,101,21.2,18.3
2017-11-01T06:00,17.1,96,16.5,18.5,0.00,0.00,1018.7,1005.5,32,36,0,0,0.00,0.07,5.8,14.3,94,102,18.0,18.1
2017-11-01T07:00,17.1,95,16.3,18.4,0.00,0.00,1018.7,1005.5,31,34,0,0,0.00,0.10,6.4,15.0,106,111,18.7,18.1
2017-11-01T08:00,17.1,91,15.7,18.3,0.00,0.00,1019.3,1006.1,31,34,0,0,0.02,0.17,5.8,13.7,112,117,18.7,18.0
2017-11-01T09:00,18.1,86,15.8,19.2,0.00,0.00,1020.0,1006.8,26,29,0,0,0.04,0.28,5.9,12.7,104,115,19.1,18.3
2017-11-01T10:00,19.4,79,15.7,19.3,0.00,0.00,1020.2,1007.1,37,41,0,0,0.13,0.47,14.2,20.4,106,107,35.6,18.8
2017-11-01T11:00,20.2,74,15.5,19.6,0.00,0.00,1020.3,1007.2,37,41,0,0,0.21,0.61,16.7,23.7,104,104,41.4,19.6
2017-11-01T12:00,21.0,70,15.3,20.1,0.00,0.00,1020.0,1007.0,36,40,0,0,0.30,0.74,18.2,25.5,98,99,45.0,20.4
2017-11-01T13:00,20.9,70,15.3,20.1,0.00,0.00,1019.8,1006.8,51,57,0,0,0.33,0.74,19.2,27.2,96,98,47.5,21.1
2017-11-01T14:00,21.1,70,15.4,20.2,0.00,0.00,1019.1,1006.1,85,94,0,0,0.33,0.76,19.5,27.5,94,96,49.3,21.5
2017-11-01T15:00,21.0,71,15.5,20.2,0.00,0.00,1018.6,1005.6,60,67,0,0,0.30,0.73,18.8,26.6,95,99,49.0,21.7
2017-11-01T16:00,20.7,73,15.6,20.0,0.00,0.00,1018.3,1005.3,71,79,0,0,0.25,0.67,18.4,26.0,93,95,47.2,21.7
2017-11-01T17:00,20.1,76,15.7,19.6,0.00,0.00,1018.1,1005.0,71,79,0,0,0.16,0.56,16.6,24.5,92,94,45.4,21.4
2017-11-01T18:00,19.2,83,16.2,19.4,0.00,0.00,1018.2,1005.1,50,55,0,0,0.07,0.39,13.7,22.3,90,93,40.0,20.8
2017-11-01T19:00,18.2,91,16.7,19.1,0.00,0.00,1018.2,1005.1,9,9,0,2,0.02,0.20,10.4,19.8,88,93,31.7,20.1
2017-11-01T20:00,17.7,94,16.8,18.9,0.00,0.00,1018.5,1005.3,30,29,0,13,0.00,0.12,8.8,17.9,99,105,24.8,19.5
2017-11-01T21:00,17.6,93,16.5,18.6,0.00,0.00,1018.6,1005.4,39,42,0,5,0.00,0.14,8.9,18.8,104,110,22.7,19.1
2017-11-01T22:00,17.6,93,16.5,18.5,0.00,0.00,1018.7,1005.5,78,86,0,1,0.00,0.14,9.3,18.9,106,111,24.1,18.8
2017-11-01T23:00,17.6,93,16.4,18.7,0.00,0.00,1019.0,1005.8,87,97,0,0,0.00,0.15,7.4,14.2,113,111,23.8,18.7
2017-11-02T00:00,17.3,94,16.4,19.0,0.00,0.00,1018.8,1005.6,85,94,0,0,0.00,0.11,3.7,9.0,119,113,19.1,18.6
2017-11-02T01:00,16.6,97,16.2,18.3,0.00,0.00,1019.1,1005.9,58,61,0,11,0.00,0.05,3.8,7.1,163,114,10.8,18.8
2017-11-02T02:00,16.8,96,16.1,18.7,0.00,0.00,1018.9,1005.7,100,100,0,71,0.00,0.08,1.6,4.6,207,129,9.0,18.6
2017-11-02T03:00,16.4,97,15.9,18.1,0.00,0.00,1018.5,1005.3,88,73,0,73,0.00,0.06,1.8,3.1,233,135,6.5,18.3
2017-11-02T04:00,16.2,97,15.7,18.0,0.00,0.00,1018.2,1005.0,71,55,0,73,0.00,0.06,1.1,3.5,252,114,6.1,18.0
2017-11-02T05:00,16.9,94,15.9,18.7,0.00,0.00,1017.9,1004.7,71,51,0,84,0.00,0.12,1.9,5.2,202,115,6.5,17.8
2017-11-02T06:00,17.1,91,15.7,18.8,0.00,0.00,1017.8,1004.6,59,39,0,80,0.00,0.17,1.9,5.5,202,122,7.2,17.7
2017-11-02T07:00,15.8,94,14.9,17.1,0.00,0.00,1017.8,1004.5,50,26,0,88,0.00,0.10,2.0,4.7,225,148,7.2,17.4
2017-11-02T08:00,15.7,90,14.1,16.6,0.00,0.00,1018.1,1004.8,55,34,0,80,0.02,0.18,3.2,4.2,243,200,8.6,17.2
2017-11-02T09:00,17.2,84,14.5,18.0,0.00,0.00,1018.3,1005.1,46,26,0,75,0.04,0.31,4.9,4.8,253,243,13.7,17.6
2017-11-02T10:00,19.2,79,15.4,20.5,0.00,0.00,1018.7,1005.6,41,17,0,85,0.13,0.47,4.0,4.7,275,266,14.8,18.4
2017-11-02T11:00,20.8,71,15.2,22.1,0.00,0.00,1018.6,1005.6,32,9,0,80,0.24,0.72,3.3,3.5,347,336,14.8,19.5
2017-11-02T12:00,21.6,66,15.0,22.4,0.00,0.00,1018.2,1005.2,29,2,0,91,0.32,0.87,5.9,6.9,11,9,19.8,20.6
2017-11-02T13:00,21.1,70,15.5,21.9,0.00,0.00,1017.7,1004.7,25,1,0,80,0.35,0.74,8.7,10.9,42,44,23.4,21.3
2017-11-02T14:00,21.1,70,15.4,21.9,0.00,0.00,1017.2,1004.2,27,0,0,90,0.36,0.76,8.9,11.2,43,42,26.3,21.8
2017-11-02T15:00,20.6,71,15.2,21.1,0.00,0.00,1016.7,1003.7,29,2,0,90,0.31,0.71,8.5,10.8,62,64,25.9,22.0
2017-11-02T16:00,20.0,75,15.4,20.7,0.00,0.00,1016.3,1003.3,29,1,0,94,0.22,0.59,8.0,10.9,82,82,24.8,21.8
2017-11-02T17:00,19.7,79,16.0,20.7,0.00,0.00,1016.3,1003.2,43,17,0,92,0.14,0.48,7.2,10.1,87,88,23.0,21.4
2017-11-02T18:00,18.8,87,16.7,20.5,0.00,0.00,1016.0,1002.9,47,20,0,96,0.05,0.28,4.4,9.4,81,90,19.4,20.8
2017-11-02T19:00,18.1,92,16.8,19.9,0.00,0.00,1015.9,1002.8,50,22,0,100,0.01,0.16,4.7,11.5,90,104,12.6,19.9
2017-11-02T20:00,17.3,92,15.9,18.7,0.00,0.00,1016.0,1002.8,32,4,0,95,0.00,0.16,4.0,11.5,80,104,12.6,19.2
2017-11-02T21:00,16.7,91,15.2,17.8,0.00,0.00,1016.2,1003.0,32,3,0,96,0.00,0.18,4.5,10.9,76,98,11.9,18.5
2017-11-02T22:00,15.8,92,14.5,16.4,0.00,0.00,1016.4,1003.2,32,3,0,98,0.00,0.14,6.1,8.1,93,103,11.9,18.0
2017-11-02T23:00,16.7,89,14.9,17.6,0.00,0.00,1016.6,1003.4,32,2,1,97,0.00,0.21,4.6,6.8,129,122,11.9,17.6
2017-11-03T00:00,17.4,87,15.3,19.1,0.00,0.00,1016.4,1003.2,28,1,0,91,0.00,0.25,1.1,2.6,180,106,9.7,17.2
2017-11-03T01:00,16.0,93,14.9,16.7,0.00,0.00,1016.1,1002.9,68,0,68,90,0.00,0.12,6.6,10.0,119,116,9.4,17.7
2017-11-03T02:00,15.7,93,14.6,16.4,0.00,0.00,1015.6,1002.4,86,1,96,91,0.00,0.12,5.7,9.0,108,113,14.0,17.4
2017-11-03T03:00,17.5,87,15.4,18.9,0.00,0.00,1015.5,1002.4,87,0,96,98,0.00,0.26,3.1,4.5,36,76,11.5,17.2
2017-11-03T04:00,17.3,90,15.6,18.9,0.00,0.00,1014.9,1001.8,85,2,98,82,0.00,0.20,1.8,2.9,349,83,6.8,17.0
2017-11-03T05:00,17.0,93,15.9,18.7,0.00,0.00,1014.7,1001.5,65,4,97,11,0.00,0.14,2.2,1.6,279,63,6.5,16.9
2017-11-03T06:00,15.0,98,14.7,16.1,0.00,0.00,1014.4,1001.2,74,6,94,40,0.00,0.03,2.9,1.1,263,18,6.5,16.7
2017-11-03T07:00,15.5,98,15.2,17.0,0.00,0.00,1014.2,1001.0,58,5,89,0,0.00,0.04,2.0,1.8,225,11,8.6,16.8
2017-11-03T08:00,15.5,97,14.9,16.5,0.00,0.00,1014.6,1001.4,85,20,85,53,0.01,0.06,4.4,4.8,261,283,11.2,16.8
2017-11-03T09:00,16.4,89,14.6,17.2,0.00,0.00,1015.0,1001.8,66,2,69,75,0.03,0.20,5.1,6.2,262,280,14.0,17.1
2017-11-03T10:00,18.8,80,15.3,20.1,0.00,0.00,1015.4,1002.3,59,0,52,94,0.10,0.43,3.7,5.9,281,281,14.4,17.8
2017-11-03T11:00,20.8,60,12.7,20.7,0.00,0.00,1015.5,1002.5,63,0,58,94,0.20,0.98,6.6,9.3,292,283,19.4,18.8
2017-11-03T12:00,21.8,56,12.6,21.5,0.00,0.00,1015.1,1002.1,68,0,71,85,0.25,1.15,7.6,10.7,295,284,22.7,19.7
2017-11-03T13:00,21.9,55,12.5,22.0,0.00,0.00,1014.4,1001.5,69,0,77,75,0.25,1.17,4.7,5.5,360,337,22.7,20.6
2017-11-03T14:00,22.0,59,13.7,22.6,0.00,0.00,1013.7,1000.8,76,1,77,96,0.24,1.08,4.2,4.8,31,13,15.5,21.1
2017-11-03T15:00,21.6,67,15.1,22.7,0.00,0.00,1013.5,1000.6,78,1,80,96,0.21,0.86,3.9,4.1,56,45,14.4,21.3
2017-11-03T16:00,20.9,72,15.7,22.3,0.00,0.00,1013.4,1000.4,52,1,42,87,0.16,0.68,3.8,4.1,73,75,13.7,21.2
2017-11-03T17:00,20.2,77,16.1,21.6,0.00,0.00,1013.4,1000.4,37,1,15,91,0.12,0.54,5.0,6.0,60,65,13.3,21.0
2017-11-03T18:00,18.7,87,16.5,20.6,0.00,0.00,1013.5,1000.4,39,2,14,96,0.04,0.27,2.6,4.7,56,58,13.3,20.4
2017-11-03T19:00,18.5,88,16.4,20.4,0.00,0.00,1013.9,1000.8,52,9,32,83,0.02,0.26,2.4,2.5,63,360,10.1,19.4
2017-11-03T20:00,17.2,92,16.0,18.8,0.00,0.00,1014.2,1001.1,48,16,32,48,0.00,0.15,3.7,10.2,259,262,13.7,18.7
2017-11-03T21:00,18.2,85,15.5,18.6,0.00,0.00,1014.5,1001.4,44,2,34,72,0.01,0.32,10.3,19.8,258,254,24.8,18.5
2017-11-03T22:00,17.5,86,15.0,17.5,0.00,0.00,1014.8,1001.7,27,2,16,53,0.01,0.29,11.6,22.2,263,253,29.5,18.4
2017-11-03T23:00,17.7,84,15.0,17.8,0.00,0.00,1015.1,1002.0,19,0,8,46,0.01,0.32,11.3,20.5,261,248,31.3,18.4
2017-11-04T00:00,17.7,83,14.8,17.8,0.00,0.00,1014.8,1001.7,26,0,29,28,0.01,0.34,10.0,20.0,249,236,29.5,18.2
2017-11-04T01:00,17.7,80,14.1,17.8,0.00,0.00,1014.9,1001.8,31,22,14,9,0.01,0.41,8.3,18.8,252,244,27.4,18.9
2017-11-04T02:00,17.0,83,14.1,17.7,0.10,0.10,1014.5,1001.3,39,31,17,2,0.00,0.32,4.4,11.8,215,220,28.1,18.5
2017-11-04T03:00,17.8,79,14.2,18.1,0.00,0.00,1013.7,1000.6,25,10,22,9,0.01,0.42,7.4,15.8,209,215,27.7,18.3
2017-11-04T04:00,16.9,86,14.5,17.7,0.10,0.10,1013.5,1000.4,37,22,23,11,0.00,0.27,4.8,13.8,228,229,22.3,17.9
2017-11-04T05:00,17.0,85,14.5,17.3,0.80,0.80,1014.1,1001.0,78,53,34,32,0.00,0.29,8.8,18.4,251,244,32.8,17.8
2017-11-04T06:00,16.8,89,14.9,17.1,0.20,0.20,1013.9,1000.7,95,85,12,38,0.00,0.22,9.6,19.3,236,233,35.6,17.7
2017-11-04T07:00,16.5,89,14.6,16.9,0.60,0.60,1014.4,1001.2,83,68,15,44,0.00,0.21,7.6,16.6,239,236,37.8,17.6
2017-11-04T08:00,16.8,89,14.9,16.9,0.20,0.20,1014.8,1001.6,28,3,22,41,0.03,0.22,10.7,21.3,230,231,31.7,17.5
2017-11-04T09:00,16.6,90,14.9,16.6,0.20,0.20,1015.5,1002.3,24,1,18,40,0.04,0.19,11.1,20.0,234,232,35.3,17.5
2017-11-04T10:00,17.4,90,15.8,17.8,0.60,0.60,1015.9,1002.7,100,100,100,20,0.08,0.20,11.3,17.6,248,247,38.9,17.7
2017-11-04T11:00,18.1,89,16.3,18.5,0.50,0.50,1016.3,1003.2,37,18,23,22,0.11,0.22,12.4,20.2,244,239,43.9,17.9
2017-11-04T12:00,18.4,82,15.2,17.7,0.50,0.50,1016.1,1003.0,48,24,38,13,0.18,0.38,17.0,26.4,253,246,43.2,18.4
2017-11-04T13:00,19.1,74,14.5,18.0,0.70,0.70,1016.3,1003.2,84,48,61,15,0.22,0.57,18.0,26.5,254,252,47.9,20.7
2017-11-04T14:00,18.9,75,14.4,17.7,0.10,0.10,1016.1,1003.0,11,0,18,0,0.22,0.54,18.0,27.4,258,256,50.8,20.4
2017-11-04T15:00,19.5,72,14.3,17.8,0.40,0.40,1015.8,1002.7,29,7,38,0,0.26,0.64,21.7,31.8,251,250,52.6,20.5
2017-11-04T16:00,19.6,66,13.0,18.0,0.00,0.00,1015.9,1002.8,57,55,12,0,0.23,0.78,17.6,26.6,247,247,53.3,20.4
2017-11-04T17:00,19.3,66,12.9,17.8,0.00,0.00,1016.7,1003.6,47,38,22,0,0.16,0.76,16.7,25.7,264,264,45.4,20.2
2017-11-04T18:00,18.5,72,13.4,17.5,0.00,0.00,1017.3,1004.2,25,10,26,0,0.08,0.59,14.3,25.3,258,259,41.0,19.7
2017-11-04T19:00,17.6,76,13.4,16.7,0.00,0.00,1017.7,1004.5,11,6,10,0,0.05,0.48,13.9,25.8,249,251,36.7,19.2
2017-11-04T20:00,17.2,77,13.2,16.3,0.00,0.00,1018.5,1005.3,20,6,24,0,0.03,0.45,13.2,24.8,244,246,35.6,18.7
2017-11-04T21:00,17.1,78,13.1,16.2,0.00,0.00,1018.8,1005.6,10,5,10,0,0.03,0.44,13.2,25.0,241,242,33.5,18.4
2017-11-04T22:00,16.7,79,13.0,15.8,0.00,0.00,1019.3,1006.1,13,10,6,0,0.02,0.41,12.9,24.8,240,240,33.1,18.1
2017-11-04T23:00,16.5,80,13.0,15.6,0.00,0.00,1019.8,1006.6,15,13,5,0,0.02,0.39,13.1,25.8,238,240,33.1,17.9
2017-11-05T00:00,16.6,79,13.0,15.6,0.00,0.00,1019.8,1006.6,13,5,14,0,0.02,0.40,13.5,26.2,236,238,34.6,17.7
2017-11-05T01:00,16.6,80,13.2,15.7,0.00,0.00,1020.2,1007.0,33,14,34,0,0.02,0.37,13.2,25.4,244,243,34.2,17.7
2017-11-05T02:00,16.5,81,13.1,15.8,0.00,0.00,1020.0,1006.7,34,12,39,0,0.02,0.36,11.3,23.2,248,246,32.8,17.6
2017-11-05T03:00,16.3,82,13.2,15.8,0.00,0.00,1019.8,1006.5,22,22,3,0,0.01,0.34,10.2,21.2,252,249,29.2,17.4
2017-11-05T04:00,15.9,84,13.2,15.7,0.00,0.00,1019.8,1006.5,8,9,0,0,0.00,0.29,8.8,20.1,251,249,26.3,17.2
2017-11-05T05:00,15.5,86,13.1,15.4,0.00,0.00,1019.9,1006.6,20,19,5,0,0.00,0.25,7.9,19.3,246,246,23.4,16.9
2017-11-05T06:00,15.4,86,13.1,15.3,0.00,0.00,1020.2,1006.9,38,35,11,0,0.00,0.25,7.6,18.4,245,247,21.2,16.6
2017-11-05T07:00,15.7,85,13.1,15.5,0.00,0.00,1020.5,1007.2,20,22,1,0,0.00,0.28,7.9,18.7,246,247,20.5,16.5
2017-11-05T08:00,15.5,86,13.1,15.3,0.00,0.00,1020.8,1007.5,4,4,0,0,0.02,0.25,7.8,19.2,248,247,20.9,16.3
2017-11-05T09:00,16.9,80,13.4,16.5,0.00,0.00,1021.3,1008.1,1,1,0,0,0.05,0.38,10.0,19.5,257,251,25.2,16.6
2017-11-05T10:00,18.3,70,12.8,17.0,0.00,0.00,1021.7,1008.5,14,15,0,0,0.16,0.63,15.5,22.8,257,254,37.8,17.4
2017-11-05T11:00,19.3,63,12.0,17.5,0.00,0.00,1021.7,1008.6,14,16,0,0,0.24,0.83,16.8,23.7,261,260,41.4,18.2
2017-11-05T12:00,20.1,58,11.5,18.2,0.00,0.00,1021.7,1008.6,7,8,0,0,0.31,1.00,16.3,23.0,262,261,41.8,19.0
2017-11-05T13:00,20.7,55,11.3,18.9,0.00,0.00,1021.3,1008.2,9,10,0,0,0.36,1.10,16.2,22.7,267,266,41.0,20.3
2017-11-05T14:00,21.4,52,11.1,19.6,0.00,0.00,1020.7,1007.7,2,2,0,0,0.38,1.23,15.9,22.0,273,271,41.8,20.7
2017-11-05T15:00,21.4,51,11.0,19.5,0.00,0.00,1020.0,1007.0,0,0,0,0,0.37,1.24,15.9,22.4,275,275,40.7,21.0
2017-11-05T16:00,20.8,54,11.3,19.0,0.00,0.00,1020.1,1007.0,0,0,0,0,0.30,1.12,15.5,21.5,282,280,40.7,21.0
2017-11-05T17:00,19.5,61,11.8,18.1,0.00,0.00,1020.7,1007.6,0,0,0,0,0.19,0.89,14.0,20.7,288,287,38.2,20.6
2017-11-05T18:00,17.9,68,12.0,17.0,0.00,0.00,1020.8,1007.6,0,0,0,0,0.08,0.65,10.4,19.1,270,273,33.8,19.9
2017-11-05T19:00,16.5,75,12.1,15.8,0.00,0.00,1020.9,1007.6,0,0,0,0,0.04,0.47,9.5,19.2,245,257,24.5,18.9
2017-11-05T20:00,15.5,82,12.3,15.1,0.00,0.00,1021.4,1008.1,0,0,0,0,0.00,0.33,7.5,15.0,235,243,21.6,18.0
2017-11-05T21:00,14.4,87,12.3,14.1,0.00,0.00,1021.1,1007.7,0,0,0,0,0.00,0.22,6.9,14.0,231,235,17.3,17.3
2017-11-05T22:00,13.5,91,12.1,13.2,0.00,0.00,1021.4,1008.0,0,0,0,0,0.00,0.14,6.9,12.2,227,236,15.8,16.7
2017-11-05T23:00,12.5,94,11.6,12.0,0.00,0.00,1021.5,1008.0,0,0,0,0,0.00,0.08,7.4,11.7,227,236,16.2,16.2
2017-11-06T00:00,11.8,95,11.1,11.2,0.00,0.00,1021.3,1007.8,0,0,0,0,0.00,0.06,6.9,11.1,231,245,16.2,15.8
