"casual","temperature_2m_max...C.","Inne","Inne2","Inne4"
0.452153592814474,0.637357915050366,0.503014631278099,0.584931502772576,0.267097474798944
0.829765211830316,1.5274503464959,1.25092988126376,1.17041027497067,0.971146467945263
0.977727315607953,0.435064180630925,-0.147994644509841,-0.205524257969498,-0.441556726437493
-0.0102279814906398,0.930683829958555,-0.0959217067677302,-0.270229956111995,-0.529943257985311
1.41082472354041,1.16332162454091,1.77240485005893,1.86581285526838,2.12582672771984
0.996222578580157,1.22400974486674,1.20613168552656,1.08184492775819,0.742388346923789
1.47247560011442,1.132977564378,1.00755004278021,1.09903206517508,0.867390172721653
2.01346204205141,1.28469786519258,1.1193364878127,1.11728712563633,0.897412140438449
0.521510828960241,0.70816072209717,0.418285488166204,0.432069961742881,0.0563568976410606
0.72187617782579,1.0217160104473,0.5341587494687,0.54828488040832,0.265279411533151
0.523052100874591,1.06217475733119,0.320233254332656,0.375658733561444,0.0198851981454565
-0.121199559323867,0.748619468981058,-0.185758499199171,-0.244864776434369,-0.392822144363186
-0.520388985140615,-0.950647900142244,-0.763086623684411,-0.808559524426891,-0.729325066315547
0.445988505157072,1.30492723863452,0.973109992627606,1.07597536576251,0.830063989407375
-1.10298976876506,-0.667436671955027,-0.705923456981962,-0.769391640138363,-0.724925174245801
0.382796356668707,1.18355099798286,0.393193202764179,0.346872988343246,-0.0302877423446643
1.71907910641048,-0.363996070325866,-0.523967805062939,-0.401351635167276,-0.482662912059618
-0.899541876070808,-0.404454817209754,-0.561289182628407,-0.60179597289517,-0.674266457959471
1.02858928878152,1.39595941912327,0.917974555736873,0.909696535957476,0.463125709246456
-0.686846351890456,-0.889959779816412,-0.741192716232824,-0.711844238191689,-0.651835481211622
-0.86717516586945,-0.353881383604894,-0.65285059062136,-0.752846862447402,-0.728192296942481
-0.508058809825812,-0.252734516395173,-0.471647498220087,-0.495806618116866,-0.616868076725054
-0.643690738288645,0.202426386048568,-0.647756877589179,-0.765176154436954,-0.737963203746353
-0.312317276703314,0.222655759490513,-0.268219511542291,-0.261766866722879,-0.495274579692846
-1.31722656485976,0.0203620250710718,-0.848449867871448,-1.01037289132067,-0.776860580053325
-0.893376788413407,0.819422276027862,-0.516414337310705,-0.657103145297667,-0.644161034157601
-0.793194113980632,-0.212275769511285,-0.780761320136019,-0.922542243044726,-0.750431269229828
-0.626736747230791,-1.06190945407294,-0.868946662514619,-0.856363132280879,-0.728378836268125
0.429034514099218,0.374376060305093,0.0434132943149994,0.165574985196327,-0.0047986491807153
-0.42020631070784,-0.647207298513083,-0.739966322944638,-0.617718464601638,-0.58194945910541
-1.40507906397773,-1.64856128388931,-0.939906753709157,-1.08672135949563,-0.781895744131931
-0.373968153277329,-0.0807848421386486,-0.719845808060343,-0.827621549293838,-0.71497666165202
1.83621577190111,-0.495486997698502,-0.598025236124514,-0.489447256830167,-0.543110320872868
-1.43744577417909,-1.33500599553918,-0.9106161617382,-1.06276937121505,-0.781048981017982
-1.2632820478575,-0.323537323441978,-0.823723410012773,-0.966391323835962,-0.770199423727227
1.64509805452167,-0.181931709348369,-0.614612902161594,-0.54327298711474,-0.529233441241179
-1.38812507291988,-1.48672629635376,-0.945387198715736,-1.06119558988653,-0.779998373550557
-1.36038217846157,-0.00998203509184439,-0.834837599186955,-0.992222214314887,-0.776349083365322
-0.0425946916919978,-0.374110757046838,-0.536155088364284,-0.44946036389108,-0.508301479250285
-1.19546608362608,-1.4361528627489,-0.969002237656993,-0.981322172715527,-0.761986509285845
0.461401224300576,0.121508892280792,-0.728326038922399,-0.867608442232925,-0.749049270479442
-1.13689775088077,-0.748354165722803,-0.848766918409018,-0.941186734089818,-0.7319365725027
-1.29719002997321,-1.81039627142487,-1.09036639618159,-1.12923754385557,-0.789150544261051
0.806646133115061,0.0608207719549598,-0.697523359772259,-0.822310037310061,-0.733886124398764
-1.10915485642246,-1.12259757439877,-0.900170914357573,-0.828500779168703,-0.699263674195603
-1.16155810151037,-1.35523536898113,-0.939854492631535,-0.955800417854706,-0.753759543753489
1.27981661082063,0.293458566537317,0.0582554403595191,0.0595535124317261,-0.27806039129681
-0.958110208816122,-0.495486997698502,-0.57492583981579,-0.501973271485785,-0.58930320849623
-1.15076919810992,-1.35523536898113,-0.91745539476294,-1.05936084991934,-0.780372531917257
0.0483403512546745,0.414834807188981,0.204060362851796,0.248985395608222,-0.123448087678975
-0.33543635541857,-0.252734516395173,-0.519027391191782,-0.50736909318359,-0.613637094913421
-0.709965430605711,-1.09225351423585,-0.884081470593819,-0.881551663033874,-0.744965646281583
0.174724648231406,0.384490747026065,-0.5043733850267,-0.631954762027542,-0.682622922783428
0.815893764601163,-0.151587649185453,-0.504519716044041,-0.582477004137852,-0.669059951919405
-1.17234700491082,-1.44626754946987,-0.947136202780138,-1.00875494776099,-0.770109023445088
0.0760832457129813,0.70816072209717,-0.0136105095137924,-0.0803163031410521,-0.378464229329663
0.687968195710081,0.222655759490513,-0.529570192583969,-0.599933129689975,-0.670238675755267
-1.22937406574179,-1.09225351423585,-0.858069390225654,-0.963103244988862,-0.768233202800081
1.34146748739464,0.16196763916468,0.00173334287589428,0.0998977179683616,-0.126593202534136
-0.451031748994848,0.293458566537317,-0.244844873558093,-0.163024132602713,-0.274819958277669
-1.09065959345025,-1.3653500557021,-0.955114727297027,-0.975352242012673,-0.764062838999048
-0.884129156927304,-0.677551358675999,-0.711257570971201,-0.619356481902757,-0.560069603122109
-0.799359201638033,-0.53594574458239,-0.66379057620347,-0.65199638547653,-0.670009066138132
-0.844056087154194,-0.940533213421272,-0.808539824927792,-0.776421464389,-0.697235998233725
-0.646773282117346,-0.33365201016295,-0.704073414834159,-0.759270459706693,-0.691981363509418
0.510721925559788,0.182197012606624,-0.0626836614004256,0.0782341362114021,-0.205274379315131
-0.814771920781537,-0.697780732117943,-0.806902311162317,-0.930106028817541,-0.762811404465052
1.29214678613543,0.293458566537317,-0.386566463852207,-0.411039222783945,-0.543212154305873
-0.406334863478687,0.0507060852339876,-0.406216629037909,-0.426359502247354,-0.5510497345261
-0.432536486022643,0.000132651629127429,-0.653902780317473,-0.76298410187222,-0.727402233678267
-0.523471528969316,0.576669794724534,-0.605906206629844,-0.741372711842993,-0.690319385678411
-0.591287493200732,-0.323537323441978,-0.564515433153578,-0.580826942591871,-0.595434801389457
0.412080523041364,-0.43479887737267,-0.519759046278484,-0.532228414577047,-0.550873622589021
-1.29564875805886,0.121508892280792,-0.863908694631902,-1.03183573566328,-0.7763717795749
-0.629819291059492,-0.616863238350167,-0.698920472580675,-0.551740091252143,-0.547047081588806
-0.970440384130925,-1.59798785028445,-1.10642796737062,-1.04768194715229,-0.765458319401458
-1.11531994407986,-1.16305632128266,-0.925569798081645,-0.910754942073926,-0.722009698589019
-0.13352973463867,-0.475257624256558,-0.546642144607008,-0.391262572721902,-0.487295660288045
-1.06291669899195,-1.49684098307473,-1.02345131239496,-1.00419419370689,-0.758752798604438
-0.995100734760532,-1.6890200307732,-1.04573195182095,-1.08285114214691,-0.780572072199708
1.84238085955851,-0.424684190651698,-0.506373242263685,-0.324866665550554,-0.426842364807208
-1.4621061248087,-0.637092611792111,-0.880471972166091,-1.03792610881474,-0.777086011319722
-0.885670428841655,-1.1124828876778,-0.868849108503059,-0.886987632214549,-0.744435979314358
2.12751616371333,-0.161702335906425,-0.3401272702777,-0.217223234477982,-0.384919869961992
-1.47289502820915,-0.495486997698502,-0.857316830707904,-1.01216748380499,-0.774523802275955
-0.307693460960263,-0.889959779816412,-0.787168528252421,-0.773306019718244,-0.709839205631125
0.27336605074983,0.0810501453969038,-0.119174402237478,-0.112895985490519,-0.411299610015594
-0.942697489672619,-1.39569411586501,-0.97188008099802,-0.957775674011938,-0.745608431926459
1.44319143374177,-0.546060431303362,-0.648300392796443,-0.646544357302707,-0.67270382873696
-0.0564661389211512,0.0102473383500996,-0.16647416155682,-0.132455839145061,-0.413426442307882
-0.427912670279592,-1.1832856947246,-0.901163874832382,-0.867524132518897,-0.731770887954185
-1.09836595302201,-0.98099196030516,-0.908114598156048,-1.07132881456306,-0.781264776194096
-0.298445829474161,0.2631145063744,-0.281978111244124,-0.359489854778133,-0.576258101683014
-0.332353811589869,-1.28443256193432,-0.901055868605298,-0.939612952761292,-0.755618192486263
-0.50189372216841,-1.09225351423585,-0.88762477165656,-0.957715452787632,-0.760534040616569
-0.426371398365242,0.546325734561618,-0.237834921013123,-0.283145401351458,-0.487802653231625
-0.722295605920515,-1.06190945407294,-0.910379244852982,-0.859446458965338,-0.726958936548665
